Date,Temp
1/1/16,8.91
1/2/16,9.04
1/3/16,8.86
1/4/16,8.56
1/5/16,7.92
1/6/16,7.94
1/7/16,7.57
1/8/16,7.41
1/9/16,7.05
1/10/16,7.52
1/11/16,7.37
1/12/16,7.16
1/13/16,6.64
1/14/16,6.62
1/15/16,6.6
1/16/16,6.54
1/17/16,6.58
1/18/16,6.23
1/19/16,6.27
1/20/16,5.9
1/21/16,5.87
1/22/16,5.61
1/23/16,4.89
1/24/16,4.37
1/25/16,4.42
1/26/16,4.34
1/27/16,4.67
1/28/16,4.59
1/29/16,4.57
1/30/16,5.01
1/31/16,5.08
2/1/16,5.08
2/2/16,5.17
2/3/16,5.21
2/4/16,5.17
2/5/16,5.02
2/6/16,4.91
2/7/16,5.06
2/8/16,5.22
2/9/16,5.18
2/10/16,4.2
2/11/16,4.09
2/12/16,4.06
2/13/16,3.59
2/14/16,3.55
2/15/16,3.49
2/16/16,3.9
2/17/16,3.76
2/18/16,3.49
2/19/16,3.53
2/20/16,4.15
2/21/16,3.98
2/22/16,4.17
2/23/16,4.01
2/24/16,4.02
2/25/16,4.28
2/26/16,4.17
2/27/16,3.87
2/28/16,3.86
2/29/16,4.53
3/1/16,4.44
3/2/16,4.51
3/3/16,4.33
3/4/16,4.2
3/5/16,4.1
3/6/16,3.88
3/7/16,3.86
3/8/16,4.45
3/9/16,4.78
3/10/16,5.22
3/11/16,5.72
3/12/16,5.21
3/13/16,4.92
3/14/16,5.05
3/15/16,4.76
3/16/16,4.9
3/17/16,4.68
3/18/16,4.73
3/19/16,5.4
3/20/16,5.19
3/21/16,5.27
3/22/16,5.1
3/23/16,5.25
3/24/16,5.5
3/25/16,5.41
3/26/16,5.4
3/27/16,5.24
3/28/16,6.23
3/29/16,6.36
3/30/16,5.68
3/31/16,5.94
4/1/16,6.17
4/2/16,6.34
4/3/16,5.81
4/4/16,5.84
4/5/16,5.63
4/6/16,5.71
4/7/16,5.95
4/8/16,6.08
4/9/16,6.13
4/10/16,6.14
4/11/16,6.17
4/12/16,6.4
4/13/16,6.42
4/14/16,6.7
4/15/16,6.97
4/16/16,6.77
4/17/16,7.24
4/18/16,7.5
4/19/16,7.81
4/20/16,8
4/21/16,8.07
4/22/16,8.3
4/23/16,8.93
4/24/16,8.79
4/25/16,8.8
4/26/16,8.76
4/27/16,8.84
4/28/16,8.79
4/29/16,8.85
4/30/16,9.14
5/1/16,9.21
5/2/16,9.72
5/3/16,9.82
5/4/16,9.67
5/5/16,9.76
5/6/16,9.87
5/7/16,9.97
5/8/16,10.01
5/9/16,9.88
5/10/16,10.12
5/11/16,10.66
5/12/16,11
5/13/16,10.93
5/14/16,11.29
5/15/16,11.01
5/16/16,10.71
5/17/16,10.78
5/18/16,11.08
5/19/16,11.73
5/20/16,11.93
5/21/16,12.09
5/22/16,12.64
5/23/16,12.89
5/24/16,13.36
5/25/16,13.83
5/26/16,14.23
5/27/16,14.72
5/28/16,14.96
5/29/16,15.09
5/30/16,15.26
5/31/16,15.6
6/1/16,15.7
6/2/16,15.72
6/3/16,15.87
6/4/16,15.94
6/5/16,16.09
6/6/16,16.01
6/7/16,16.2
6/8/16,15.95
6/9/16,15.56
6/10/16,15.7
6/11/16,15.8
6/12/16,15.92
6/13/16,15.54
6/14/16,15.94
6/15/16,16.04
6/16/16,16.94
6/17/16,17.1
6/18/16,17.34
6/19/16,17.63
6/20/16,17.95
6/21/16,18.08
6/22/16,18.55
6/23/16,18.99
6/24/16,19.39
6/25/16,19.56
6/26/16,19.52
6/27/16,19.61
6/28/16,19.57
6/29/16,20.16
6/30/16,20.24
7/1/16,20.39
7/2/16,19.98
7/3/16,19.8
7/4/16,19.72
7/5/16,20.85
7/6/16,21
7/7/16,20.99
7/8/16,20.66
7/9/16,20.11
7/10/16,19.83
7/11/16,19.88
7/12/16,19.77
7/13/16,20.51
7/14/16,20.57
7/15/16,21.63
7/16/16,21.87
7/17/16,22.39
7/18/16,22.34
7/19/16,21.95
7/20/16,21.96
7/21/16,21.83
7/22/16,22.05
7/23/16,22
7/24/16,21.95
7/25/16,21.96
7/26/16,22.45
7/27/16,22.76
7/28/16,22.58
7/29/16,22.41
7/30/16,22.37
7/31/16,22.3
8/1/16,21.9
8/2/16,21.72
8/3/16,21.76
8/4/16,21.85
8/5/16,22
8/6/16,22.08
8/7/16,22.26
8/8/16,22.22
8/9/16,22.2
8/10/16,22.19
8/11/16,22.26
8/12/16,22.75
8/13/16,23.39
8/14/16,23.71
8/15/16,23.72
8/16/16,23.58
8/17/16,23.01
8/18/16,22.92
8/19/16,22.85
8/20/16,22.68
8/21/16,22.55
8/22/16,22.33
8/23/16,22.19
8/24/16,22.17
8/25/16,22.12
8/26/16,22.53
8/27/16,22.76
8/28/16,22.79
8/29/16,22.88
8/30/16,22.47
8/31/16,22.26
9/1/16,21.96
9/2/16,21.82
9/3/16,21.43
9/4/16,21.08
9/5/16,20.81
9/6/16,20.24
9/7/16,20.11
9/8/16,20.11
9/9/16,21.37
9/10/16,21.24
9/11/16,20.89
9/12/16,20.76
9/13/16,20.98
9/14/16,20.86
9/15/16,20.34
9/16/16,20.07
9/17/16,20.07
9/18/16,20.06
9/19/16,20.22
9/20/16,20.31
9/21/16,20.37
9/22/16,20.93
9/23/16,20.82
9/24/16,20.08
9/25/16,19.81
9/26/16,19.54
9/27/16,19.27
9/28/16,18.99
9/29/16,18.52
9/30/16,18.23
10/1/16,18.09
10/2/16,18.1
10/3/16,17.81
10/4/16,17.62
10/5/16,17.61
10/6/16,17.84
10/7/16,17.85
10/8/16,17.68
10/9/16,17.66
10/10/16,17.23
10/11/16,17.09
10/12/16,16.98
10/13/16,16.94
10/14/16,16.71
10/15/16,16.46
10/16/16,16.4
10/17/16,16.96
10/18/16,17.39
10/19/16,17.34
10/20/16,17.19
10/21/16,17.17
10/22/16,17.1
10/23/16,16.81
10/24/16,16.56
10/25/16,16.17
10/26/16,15.77
10/27/16,15.57
10/28/16,15.48
10/29/16,15.46
10/30/16,15.51
10/31/16,15.07
11/1/16,14.8
11/2/16,14.67
11/3/16,14.64
11/4/16,14.72
11/5/16,14.42
11/6/16,13.99
11/7/16,13.93
11/8/16,14.37
11/9/16,14.27
11/10/16,14.36
11/11/16,14.3
11/12/16,14.18
11/13/16,14.15
11/14/16,13.88
11/15/16,13.65
11/16/16,13.66
11/17/16,13.37
11/18/16,13.21
11/19/16,13.02
11/20/16,12.68
11/21/16,12.4
11/22/16,12.65
11/23/16,12.44
11/24/16,12.25
11/25/16,12.1
11/26/16,11.98
11/27/16,11.71
11/28/16,11.56
11/29/16,11.34
11/30/16,11.36
12/1/16,11.17
12/2/16,11.07
12/3/16,11.03
12/4/16,10.67
12/5/16,10.59
12/6/16,10.36
12/7/16,10.17
12/8/16,9.97
12/9/16,10.15
12/10/16,10.09
12/11/16,10.05
12/12/16,9.68
12/13/16,9.44
12/14/16,9.23
12/15/16,9.16
12/16/16,8.94
12/17/16,8.86
12/18/16,8.83
12/19/16,8.46
12/20/16,8.14
12/21/16,8.08
12/22/16,8.03
12/23/16,7.94
12/24/16,7.77
12/25/16,7.78
12/26/16,7.67
12/27/16,7.65
12/28/16,7.49
12/29/16,7.57
12/30/16,7.49
12/31/16,7.2
1/1/17,7.1
1/2/17,7.13
1/3/17,6.81
1/4/17,6.57
1/5/17,6.36
1/6/17,6.25
1/7/17,6.25
1/8/17,6.27
1/9/17,6.22
1/10/17,6.05
1/11/17,6.35
1/12/17,6.16
1/13/17,5.96
1/14/17,5.78
1/15/17,5.51
1/16/17,5.17
1/17/17,5.07
1/18/17,5.25
1/19/17,5.35
1/20/17,5.31
1/21/17,5.34
1/22/17,5.29
1/23/17,5.56
1/24/17,5.52
1/25/17,5.23
1/26/17,5.33
1/27/17,5.27
1/28/17,5.27
1/29/17,5.31
1/30/17,5.06
1/31/17,4.83
2/1/17,4.79
2/2/17,4.89
2/3/17,4.68
2/4/17,4.26
2/5/17,4.56
2/6/17,4.38
2/7/17,4.47
2/8/17,4.5
2/9/17,4.54
2/10/17,4.32
2/11/17,4.19
2/12/17,4.15
2/13/17,3.86
2/14/17,3.79
2/15/17,3.77
2/16/17,3.9
2/17/17,3.81
2/18/17,4.01
2/19/17,4.15
2/20/17,4.08
2/21/17,3.9
2/22/17,4.12
2/23/17,4.05
2/24/17,4.35
2/25/17,4.56
2/26/17,4.59
2/27/17,4.33
2/28/17,4.32
3/1/17,4.5
3/2/17,4.78
3/3/17,4.85
3/4/17,4.92
3/5/17,4.71
3/6/17,4.73
3/7/17,4.51
3/8/17,4.49
3/9/17,4.7
3/10/17,5.04
3/11/17,4.89
3/12/17,4.79
3/13/17,4.69
3/14/17,4.6
3/15/17,3.87
3/16/17,4.01
3/17/17,3.99
3/18/17,3.84
3/19/17,3.74
3/20/17,3.72
3/21/17,3.55
3/22/17,3.91
3/23/17,3.91
3/24/17,3.98
3/25/17,3.87
3/26/17,4.01
3/27/17,4.17
3/28/17,4.25
3/29/17,4.13
3/30/17,4.22
3/31/17,4.18
4/1/17,4.22
4/2/17,4.34
4/3/17,4.53
4/4/17,4.64
4/5/17,4.52
4/6/17,4.68
4/7/17,4.69
4/8/17,4.77
4/9/17,5.05
4/10/17,5.25
4/11/17,5.49
4/12/17,6.03
4/13/17,6.2
4/14/17,6.89
4/15/17,7.19
4/16/17,7.54
4/17/17,7.75
4/18/17,7.76
4/19/17,7.7
4/20/17,7.95
4/21/17,7.98
4/22/17,7.99
4/23/17,7.93
4/24/17,8.21
4/25/17,8.53
4/26/17,8.64
4/27/17,8.72
4/28/17,8.97
4/29/17,9.66
4/30/17,9.67
5/1/17,9.66
5/2/17,9.73
5/3/17,9.98
5/4/17,10.15
5/5/17,10.15
5/6/17,10.29
5/7/17,10.35
5/8/17,10.38
5/9/17,10.47
5/10/17,10.87
5/11/17,10.88
5/12/17,10.81
5/13/17,10.93
5/14/17,10.52
5/15/17,10.86
5/16/17,11.1
5/17/17,11.6
5/18/17,11.99
5/19/17,12.46
5/20/17,12.61
5/21/17,13
5/22/17,13.04
5/23/17,13.11
5/24/17,13.15
5/25/17,12.74
5/26/17,12.83
5/27/17,12.94
5/28/17,13.47
5/29/17,13.23
5/30/17,13.33
5/31/17,13.45
6/1/17,13.82
6/2/17,13.68
6/3/17,13.75
6/4/17,13.9
6/5/17,14.05
6/6/17,13.35
6/7/17,13.03
6/8/17,13.29
6/9/17,13.8
6/10/17,14.32
6/11/17,14.51
6/12/17,15.13
6/13/17,15.87
6/14/17,16.11
6/15/17,16.32
6/16/17,16.25
6/17/17,16.28
6/18/17,16.5
6/19/17,16.61
6/20/17,17
6/21/17,17.18
6/22/17,17.19
6/23/17,17.49
6/24/17,18.09
6/25/17,18.33
6/26/17,18.5
6/27/17,18.5
6/28/17,18.37
6/29/17,18.28
6/30/17,18.45
7/1/17,18.76
7/2/17,19.23
7/3/17,19.42
7/4/17,19.86
7/5/17,20.12
7/6/17,20.24
7/7/17,20.27
7/8/17,20.21
7/9/17,20.44
7/10/17,20.39
7/11/17,20.81
7/12/17,20.88
7/13/17,21.28
7/14/17,20.81
7/15/17,20.8
7/16/17,20.82
7/17/17,20.76
7/18/17,21.83
7/19/17,21.8
7/20/17,22.1
7/21/17,22.29
7/22/17,22.55
7/23/17,22.3
7/24/17,22.01
7/25/17,21.26
7/26/17,21.13
7/27/17,21.14
7/28/17,20.97
7/29/17,20.93
7/30/17,20.13
7/31/17,20.05
8/1/17,20.41
8/2/17,20.55
8/3/17,20.82
8/4/17,21.11
8/5/17,21.32
8/6/17,21.25
8/7/17,21.1
8/8/17,21.25
8/9/17,20.93
8/10/17,20.96
8/11/17,21.34
8/12/17,21.44
8/13/17,21.67
8/14/17,21.64
8/15/17,21.62
8/16/17,21.72
8/17/17,21.41
8/18/17,21.35
8/19/17,21.51
8/20/17,21.46
8/21/17,21.28
8/22/17,21.16
8/23/17,20.94
8/24/17,21.01
8/25/17,20.93
8/26/17,20.81
8/27/17,20.69
8/28/17,20.53
8/29/17,20.69
8/30/17,20.24
8/31/17,20.33
9/1/17,20.26
9/2/17,20.15
9/3/17,19.58
9/4/17,19.28
9/5/17,19.36
9/6/17,19.69
9/7/17,19.87
9/8/17,19.79
9/9/17,19.68
9/10/17,19.53
9/11/17,19.3
9/12/17,19.22
9/13/17,19.3
9/14/17,19.55
9/15/17,20.41
9/16/17,20.29
9/17/17,20.48
9/18/17,20.76
9/19/17,21.4
9/20/17,20.99
9/21/17,20.71
9/22/17,20.16
9/23/17,19.4
9/24/17,19.5
9/25/17,19.51
9/26/17,19.84
9/27/17,19.9
9/28/17,20.37
9/29/17,19.94
9/30/17,19.67
10/1/17,19.06
10/2/17,18.79
10/3/17,18.59
10/4/17,18.36
10/5/17,18.41
10/6/17,18.87
10/7/17,18.82
10/8/17,18.99
10/9/17,19.14
10/10/17,19.57
10/11/17,19.27
10/12/17,19.03
10/13/17,18.64
10/14/17,18.45
10/15/17,18.37
10/16/17,18.28
10/17/17,18.11
10/18/17,17.84
10/19/17,17.51
10/20/17,17.57
10/21/17,17.36
10/22/17,17.31
10/23/17,17.4
10/24/17,17.58
10/25/17,17.8
10/26/17,18.27
10/27/17,17.91
10/28/17,17.49
10/29/17,17.38
10/30/17,17.51
10/31/17,17.06
11/1/17,16.73
11/2/17,16.54
11/3/17,16.38
11/4/17,16.49
11/5/17,16.48
11/6/17,16.44
11/7/17,16.25
11/8/17,15.71
11/9/17,15.43
11/10/17,15.34
11/11/17,14.79
11/12/17,14.3
11/13/17,13.91
11/14/17,13.62
11/15/17,13.57
11/16/17,13.38
11/17/17,13.23
11/18/17,13.04
11/19/17,13.4
11/20/17,13.12
11/21/17,13
11/22/17,12.77
11/23/17,12.84
11/24/17,12.57
11/25/17,12.4
11/26/17,12.31
11/27/17,12.28
11/28/17,12.25
11/29/17,12.02
11/30/17,11.87
12/1/17,11.88
12/2/17,11.66
12/3/17,11.37
12/4/17,11.29
12/5/17,11.22
12/6/17,11.31
12/7/17,11.1
12/8/17,10.86
12/9/17,10.93
12/10/17,10.53
12/11/17,10.41
12/12/17,10.2
12/13/17,10.12
12/14/17,9.88
12/15/17,9.93
12/16/17,9.38
12/17/17,9.38
12/18/17,8.87
12/19/17,9.04
12/20/17,8.93
12/21/17,8.63
12/22/17,8
12/23/17,7.61
12/24/17,7.72
12/25/17,7.64
12/26/17,7.66
12/27/17,8.06
12/28/17,7.89
12/29/17,7.42
12/30/17,7
12/31/17,6.76
1/1/18,6.72
1/2/18,6.28
1/3/18,5.61
1/4/18,4.97
1/5/18,4.63
1/6/18,4.75
1/7/18,4.25
1/8/18,3.8
1/9/18,3.57
1/10/18,3.7
1/11/18,3.59
1/12/18,3.61
1/13/18,4.01
1/14/18,3.93
1/15/18,3.92
1/16/18,3.66
1/17/18,3.62
1/18/18,3.51
1/19/18,3.52
1/20/18,3.55
1/21/18,3.55
1/22/18,3.52
1/23/18,3.67
1/24/18,3.62
