Date,Temp
12/25/19,6.88
12/26/19,6.71
12/27/19,6.67
12/28/19,6.17
12/29/19,6.55
12/30/19,6.35
12/31/19,6.64
1/1/20,5.9
1/2/20,6.01
1/3/20,6.1
1/4/20,6
1/5/20,6.36
1/6/20,6.08
1/7/20,6.3
1/8/20,6.25
1/9/20,6.57
1/10/20,6.43
1/11/20,6.53
1/12/20,6.27
1/13/20,6.1
1/14/20,6
1/15/20,6.15
1/16/20,6.32
1/17/20,6.13
1/18/20,5.94
1/19/20,6.11
1/20/20,6.36
1/21/20,6.02
1/22/20,6.03
1/23/20,5.87
1/24/20,6.3
1/25/20,5.58
1/26/20,5.3
1/27/20,5.41
1/28/20,5.59
1/29/20,4.92
1/30/20,5.17
1/31/20,5.38
2/1/20,5.65
2/2/20,5.68
2/3/20,5.28
2/4/20,5.02
2/5/20,4.98
2/6/20,5.95
2/7/20,5.81
2/8/20,5.62
2/9/20,5.62
2/10/20,5.85
2/11/20,5.92
2/12/20,5.6
2/13/20,5.13
2/14/20,4.81
2/15/20,4.87
2/16/20,4.85
2/17/20,4.85
2/18/20,4.77
2/19/20,4.63
2/20/20,4.7
2/21/20,4.98
2/22/20,4.71
2/23/20,5.13
2/24/20,5.29
2/25/20,4.97
2/26/20,4.86
2/27/20,4.88
2/28/20,5.43
2/29/20,5.15
3/1/20,5.15
3/2/20,5.24
3/3/20,5.02
3/4/20,5.61
3/5/20,5.7
3/6/20,5.45
3/7/20,5.57
3/8/20,5.86
3/9/20,5.76
3/10/20,5.96
3/11/20,5.99
3/12/20,5.97
3/13/20,5.87
3/14/20,6.16
3/15/20,6.12
3/16/20,6.29
3/17/20,6.2
3/18/20,6.26
3/19/20,5.98
3/20/20,5.77
3/21/20,5.93
3/22/20,6.27
3/23/20,6.29
3/24/20,5.45
3/25/20,5.97
3/26/20,5.99
3/27/20,6.43
3/28/20,6.76
3/29/20,6.93
3/30/20,6.72
3/31/20,6.02
4/1/20,6.51
4/2/20,5.67
4/3/20,5.69
4/4/20,6.2
4/5/20,6.2
4/6/20,6.63
4/7/20,6.95
4/8/20,6.61
4/9/20,6.68
4/10/20,7.02
4/11/20,6.68
4/12/20,7
4/13/20,6.8
4/14/20,7.43
4/15/20,7.24
4/16/20,7.61
4/17/20,7.34
4/18/20,7.09
4/19/20,7.33
4/20/20,7.44
4/21/20,7.43
4/22/20,7.19
4/23/20,7.61
